IdLemma,Lemma,Forma,Coll.Geografica,Latitudine,Longitudine,Tipo coll.Geografica,Anno,Periodo,IDPeriodo,Datazione,Categoria,Frequenza,URL,IdAmbito
5306,strutto,strutto,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.","Carni derivati e preparazioni a base di carne,Condimenti vari",1,https://www.atliteg.org/lemmi/strutto/5306,
5306,strutto,strutto,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,"Carni derivati e preparazioni a base di carne,Condimenti vari",12,https://www.atliteg.org/lemmi/strutto/5306,
5306,strutto,structo,Toscana sud-orientale,#N/A,#N/A,Ambito geografico sub regionale,1366,III quarto del XIV secolo,15,Sec. XIV secondo terzo,"Carni derivati e preparazioni a base di carne,Condimenti vari",2,https://www.atliteg.org/lemmi/strutto/5306,10
5306,strutto,structo,Toscana occidentale,#N/A,#N/A,Ambito geografico sub regionale,1397,IV quarto del XIV secolo,16,Sec. XIV seconda metà,"Carni derivati e preparazioni a base di carne,Condimenti vari",6,https://www.atliteg.org/lemmi/strutto/5306,6
5306,strutto,structo,Italia meridionale intermedia,#N/A,#N/A,Ambito geografico sovra regionale,1400,I quarto del XV secolo,17,Sec. XIV-XV,"Carni derivati e preparazioni a base di carne,Condimenti vari",3,https://www.atliteg.org/lemmi/strutto/5306,3
5306,strutto,structo,Italia meridionale intermedia,#N/A,#N/A,Ambito geografico sovra regionale,1401,I quarto del XV secolo,17,Sec. XV,"Carni derivati e preparazioni a base di carne,Condimenti vari",3,https://www.atliteg.org/lemmi/strutto/5306,3
5306,strutto,structo,Lazio,#N/A,#N/A,Regione,1498,IV quarto del XV secolo,20,Sec. XV ultimo quarto,"Carni derivati e preparazioni a base di carne,Condimenti vari",2,https://www.atliteg.org/lemmi/strutto/5306,
5306,strutto,structo,Lombardia,#N/A,#N/A,Regione,1510,I quarto del XVI secolo,21,Sec. XVI inizio,"Carni derivati e preparazioni a base di carne,Condimenti vari",27,https://www.atliteg.org/lemmi/strutto/5306,
5306,strutto,struto,Venezia,"45,4408","12,3155",Città,1499,IV quarto del XV secolo,20,Sec. XV fine,"Carni derivati e preparazioni a base di carne,Condimenti vari",6,https://www.atliteg.org/lemmi/strutto/5306,
5306,strutto,struto,Napoli,"40,8518","14,2681",Città,1500,I quarto del XVI secolo,21,fine XV sec.-inizio XVI sec.,"Carni derivati e preparazioni a base di carne,Condimenti vari",4,https://www.atliteg.org/lemmi/strutto/5306,
5306,strutto,struto,Napoli,"40,8518","14,2681",Città,1820,I quarto del XIX secolo,33,"1820, 6ª ed.","Carni derivati e preparazioni a base di carne,Condimenti vari",1,https://www.atliteg.org/lemmi/strutto/5306,
5308,stufato,stufato,Firenze,"43,7696","11,2558",Città,1325,I quarto del XIV secolo,13,Sec. XIV primo quarto,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",7,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",29,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",5,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Padova,"45,4064","11,8768",Città,1629,II quarto del XVII secolo,26,1629,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Firenze,"43,7696","11,2558",Città,1675,IV quarto del XVII secolo,28,Fine XVII secolo,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",5,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",10,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",11,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Roma,"41,9028","12,4964",Città,1814,I quarto del XIX secolo,33,1814,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Como,"45,8101","9,0866",Città,1826,II quarto del XIX secolo,34,"1826, 2ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",4,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Napoli,"40,8518","14,2681",Città,1852,III quarto del XIX secolo,35,"1852, 7ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",12,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",6,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Firenze,"43,7696","11,2558",Città,1874,III quarto del XIX secolo,35,1874,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",23,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufato,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",32,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufati,Toscana,#N/A,#N/A,Regione,1449,II quarto del XV secolo,18,Sec. XV prima metà,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufati,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",23,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufati,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",9,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufati,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",26,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufati,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",16,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufati,Padova,"45,4064","11,8768",Città,1629,II quarto del XVII secolo,26,1629,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",3,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufati,Bologna,"44,4949","11,3426",Città,1647,II quarto del XVII secolo,26,1647,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufati,Firenze,"43,7696","11,2558",Città,1675,IV quarto del XVII secolo,28,Fine XVII secolo,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",3,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufati,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufati,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufati,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufati,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",7,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufata,Firenze,"43,7696","11,2558",Città,1325,I quarto del XIV secolo,13,Sec. XIV primo quarto,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufata,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",5,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufata,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufata,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",17,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufata,Padova,"45,4064","11,8768",Città,1629,II quarto del XVII secolo,26,1629,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufata,Macerata,"43,3006","13,453",Città,1820,I quarto del XIX secolo,33,"1820, 5ª ed. veneta","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufata,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",14,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufate,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",22,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufate,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",7,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufate,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",23,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufate,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",13,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufate,Padova,"45,4064","11,8768",Città,1629,II quarto del XVII secolo,26,1629,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",3,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufate,Mantova,"45,1564","10,7913",Città,1662,III quarto del XVII secolo,27,1662,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufate,Firenze,"43,7696","11,2558",Città,1675,IV quarto del XVII secolo,28,Fine XVII secolo,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",3,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufate,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufate,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufate,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",8,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufatoio,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufatora,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufatoro,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufatoro,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufattiera,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufatura,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffata,Ferrara,"44,8381","11,6198",Città,1549,II quarto del XVI secolo,22,1549,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffata,Bologna,"44,4949","11,3426",Città,1647,II quarto del XVII secolo,26,1647,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",3,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffata,Mantova,"45,1564","10,7913",Città,1662,III quarto del XVII secolo,27,1662,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffate,Lombardia,#N/A,#N/A,Regione,1510,I quarto del XVI secolo,21,Sec. XVI inizio,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffate,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffate,Bologna,"44,4949","11,3426",Città,1647,II quarto del XVII secolo,26,1647,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",5,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffate,Mantova,"45,1564","10,7913",Città,1662,III quarto del XVII secolo,27,1662,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffate,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffati,Napoli,"40,8518","14,2681",Città,1500,I quarto del XVI secolo,21,fine XV sec.-inizio XVI sec.,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffati,Ferrara,"44,8381","11,6198",Città,1549,II quarto del XVI secolo,22,1549,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffati,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffati,Bologna,"44,4949","11,3426",Città,1647,II quarto del XVII secolo,26,1647,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",5,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffati,Mantova,"45,1564","10,7913",Città,1662,III quarto del XVII secolo,27,1662,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",13,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffato,Ferrara,"44,8381","11,6198",Città,1549,II quarto del XVI secolo,22,1549,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffato,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffato,Bologna,"44,4949","11,3426",Città,1647,II quarto del XVII secolo,26,1647,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffato,Mantova,"45,1564","10,7913",Città,1662,III quarto del XVII secolo,27,1662,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",5,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffato,Torino,"45,0703","7,6869",Città,1766,III quarto del XVIII secolo,31,1766,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",7,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffato,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffato,Como,"45,8101","9,0866",Città,1826,II quarto del XIX secolo,34,"1826, 2ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffato,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",9,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stufuta,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffatoia,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
5308,stufato,stuffatoio,Bologna,"44,4949","11,3426",Città,1647,II quarto del XVII secolo,26,1647,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/5308,
10728,stufato,stufato,Firenze,"43,7696","11,2558",Città,1325,I quarto del XIV secolo,13,Sec. XIV primo quarto,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",7,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",29,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",5,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Padova,"45,4064","11,8768",Città,1629,II quarto del XVII secolo,26,1629,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Firenze,"43,7696","11,2558",Città,1675,IV quarto del XVII secolo,28,Fine XVII secolo,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",5,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",10,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",11,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Roma,"41,9028","12,4964",Città,1814,I quarto del XIX secolo,33,1814,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Como,"45,8101","9,0866",Città,1826,II quarto del XIX secolo,34,"1826, 2ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",4,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Napoli,"40,8518","14,2681",Città,1852,III quarto del XIX secolo,35,"1852, 7ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",12,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Milano,"45,4642","9,19",Città,1853,III quarto del XIX secolo,35,"1853, 3ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",6,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Firenze,"43,7696","11,2558",Città,1874,III quarto del XIX secolo,35,1874,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",23,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufato,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",32,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufati,Toscana,#N/A,#N/A,Regione,1449,II quarto del XV secolo,18,Sec. XV prima metà,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufati,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",23,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufati,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",9,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufati,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",26,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufati,Roma,"41,9028","12,4964",Città,1627,II quarto del XVII secolo,26,1627,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",16,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufati,Padova,"45,4064","11,8768",Città,1629,II quarto del XVII secolo,26,1629,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",3,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufati,Bologna,"44,4949","11,3426",Città,1647,II quarto del XVII secolo,26,1647,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufati,Firenze,"43,7696","11,2558",Città,1675,IV quarto del XVII secolo,28,Fine XVII secolo,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",3,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufati,Bologna,"44,4949","11,3426",Città,1791,IV quarto del XVIII secolo,32,1791,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufati,Roma,"41,9028","12,4964",Città,1808,I quarto del XIX secolo,33,"1808, 2ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufati,Genova,"44,4056","8,9463",Città,1893,IV quarto del XIX secolo,36,"1893, 8ª ed.","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufati,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",7,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufata,Firenze,"43,7696","11,2558",Città,1325,I quarto del XIV secolo,13,Sec. XIV primo quarto,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufata,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",5,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufata,Roma,"41,9028","12,4964",Città,1570,III quarto del XVI secolo,23,1570,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufata,Roma,"41,9028","12,4964",Città,1609,I quarto del XVII secolo,25,1609,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",17,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufata,Padova,"45,4064","11,8768",Città,1629,II quarto del XVII secolo,26,1629,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",2,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufata,Macerata,"43,3006","13,453",Città,1820,I quarto del XIX secolo,33,"1820, 5ª ed. veneta","Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",1,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufata,Torino,"45,0703","7,6869",Città,1899,IV quarto del XIX secolo,36,1899,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",14,https://www.atliteg.org/lemmi/stufato/10728,
10728,stufato,stufate,Firenze,"43,7696","11,2558",Città,1560,III quarto del XVI secolo,23,1560,"Brodi brodetti minestre zuppe,Carni derivati e preparazioni a base di carne",22,https://www.atliteg.org/lemmi/stufato/10728,
